Date,Open,High,Low,Close,Volume,MA20,MA60,RSI,MACD,MACD_signal,technical_signal,sentiment_score,risk_score,daily_return,buy_hold_return,technical_position,technical_return,tech_sent_position,tech_sent_return,multi_agent_position,multi_agent_return,buy_hold_curve,technical_curve,tech_sent_curve,multi_agent_curve
2022-05-09,154.925,155.83,151.49,152.06,131577900,162.206,165.4045,37.75590318420088,-3.136441944589933,-2.351475256065698,-1,-0.6,0.8,-0.033189216683621514,-0.033189216683621514,0,-0.0,0,-0.0,0,-0.0,1.0163079802165473,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-10,155.52,156.74,152.93,154.51,115366700,161.64399999999998,165.169,41.057932618511614,-3.3015157040606766,-2.5414833456646937,-1,-0.6,0.8,0.016112061028541236,0.016112061028541236,0,0.0,0,0.0,0,0.0,1.0326827964175898,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-11,153.5,155.45,145.81,146.5,142689800,160.58599999999998,164.796,34.5960332352643,-4.032197245480063,-2.8396261256277677,-1,-0.6,0.8,-0.05184130476991777,-0.05184130476991777,0,-0.0,0,-0.0,0,-0.0,0.9791471728378546,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-12,142.77,146.2,138.8,142.56,182602000,159.19400000000002,164.29216666666667,31.93370944856339,-4.873019567156462,-3.2463048139335067,-1,-0.6,0.8,-0.02689419795221837,-0.02689419795221837,0,-0.0,0,-0.0,0,-0.0,0.9528137949471983,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-13,144.59,148.105,143.11,147.11,113990900,158.285,163.86816666666667,37.87899724345944,-5.1132875449125095,-3.6197013601293078,-1,-0.6,0.8,0.03191638608305292,0.03191638608305292,0,0.0,0,0.0,0,0.0,0.983224167891992,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-16,145.55,147.5199,144.18,145.54,86643780,157.3085,163.47916666666666,36.68819383189938,-5.3685027691383596,-3.969461641931119,-1,-0.6,0.7,-0.010672286044456691,-0.010672286044456691,0,-0.0,0,-0.0,0,-0.0,0.9727309183264257,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-17,148.86,149.77,146.68,149.24,78336250,156.40050000000002,163.17816666666667,41.366355650521754,-5.212121503000333,-4.217993614144962,-1,-0.6,0.7,0.025422564243507084,0.025422564243507084,0,0.0,0,0.0,0,0.0,0.9974602325892249,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-18,146.85,147.3601,139.9,140.82,109742900,155.07999999999998,162.7865,35.02399084822977,-5.70188408362722,-4.5147717080414145,-1,-0.6,0.7,-0.05641919056553213,-0.05641919056553213,0,-0.0,0,-0.0,0,-0.0,0.9411843336452335,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-19,139.88,141.66,136.6,137.35,136095600,153.62650000000002,162.40783333333331,32.79257004165032,-6.297431586014369,-4.871303683636006,-1,-0.6,0.7,-0.024641386166737722,-0.024641386166737722,0,-0.0,0,-0.0,0,-0.0,0.9179922470257975,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-20,139.09,140.7,132.61,137.59,137426100,152.41649999999998,161.98866666666666,33.109996785863046,-6.67311773077904,-5.231666493064613,-1,-0.6,0.7,0.00174736075718962,0.00174736075718962,0,0.0,0,0.0,0,0.0,0.9195963106536547,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-23,137.79,143.26,137.65,143.11,117726300,151.428,161.62633333333332,40.11569982878806,-6.451069921340803,-5.475547178719851,-1,-0.4,0.7,0.040119194708917894,0.040119194708917894,0,0.0,0,0.0,0,0.0,0.9564897740943712,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-24,140.805,141.97,137.33,140.36,104132700,150.60600000000002,161.21366666666665,37.98147283364931,-6.42295759290522,-5.665029261556926,-1,-0.4,0.7,-0.01921598770176791,-0.01921598770176791,0,-0.0,0,-0.0,0,-0.0,0.938109878358507,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-25,138.43,141.785,138.34,140.52,92482700,149.8035,160.83566666666667,38.18752365536751,-6.314972633670465,-5.795017935979634,-1,-0.4,0.7,0.0011399259048161525,0.0011399259048161525,0,0.0,0,0.0,0,0.0,0.9391792541104118,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-26,137.39,144.34,137.14,143.78,90601550,148.8105,160.45600000000002,42.38754579073922,-5.89834655297463,-5.815683659378633,-1,-0.4,0.7,0.023199544548818674,0.023199544548818674,0,0.0,0,0.0,0,0.0,0.9609677850554726,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-27,145.39,149.68,145.26,149.64,90978500,148.41000000000003,160.17950000000002,49.084674702439,-5.037248095985319,-5.65999654669997,0,-0.4,0.7,0.04075671164278738,0.04075671164278738,0,0.0,0,0.0,1,0.0,1.0001336719689866,1.0689853912044591,0.9846735979361823,1.0892161534012577
2022-05-31,149.07,150.66,146.84,148.84,103718400,147.954,159.9406666666667,48.259899210244875,-4.3690114348571,-5.4017995243313965,0,-0.2,0.6,-0.00534616412723854,-0.00534616412723854,0,-0.0,0,-0.0,1,-0.00534616412723854,0.9947867932094626,1.0689853912044591,0.9846735979361823,1.0833930250751351
2022-06-01,149.9,151.74,147.68,148.71,74286640,147.4155,159.76416666666668,48.11840485938862,-3.8060452595018432,-5.082648671365486,0,-0.2,0.6,-0.000873421123353868,-0.000873421123353868,0,-0.0,0,-0.0,1,-0.000873421123353868,0.9939179254110401,1.0689853912044591,0.9846735979361823,1.0824467667221402
2022-06-02,147.83,151.27,146.86,151.21,72348060,146.675,159.66033333333334,51.0883365682132,-3.122170959613811,-4.690553129015151,0,-0.2,0.6,0.01681124335955886,0.01681124335955886,0,0.0,0,0.0,1,0.01681124335955886,1.010626921534553,1.0689853912044591,0.9846735979361823,1.1006440427412738
2022-06-03,146.9,147.97,144.46,145.38,88570290,146.1055,159.36749999999998,44.666900158435006,-3.0158629359452505,-4.355615090401171,0,-0.2,0.6,-0.038555651081277786,-0.038555651081277786,0,-0.0,0,-0.0,1,-0.038555651081277786,0.9716615425745208,1.0689853912044591,0.9846735979361823,1.0582079950646543
2022-06-06,147.03,148.5689,144.9,146.14,71598380,145.5485,159.16116666666667,45.62636379973549,-2.83757758479814,-4.052007589280565,0,-0.3,0.7,0.005227679185582534,0.005227679185582534,0,0.0,0,0.0,1,0.005227679185582534,0.9767410773960686,1.0689853912044591,0.9846735979361823,1.063739966974471
2022-06-07,144.345,149.0,144.1,148.71,67808150,145.381,159.06083333333333,48.85592181765512,-2.460544018118213,-3.7337148750480953,0,-0.3,0.7,0.0175858765567265,0.0175858765567265,0,0.0,0,0.0,1,0.0175858765567265,0.99391792541104,1.0689853912044591,0.9846735979361823,1.0824467667221402
2022-06-08,148.58,149.8697,147.46,147.96,53950200,145.0535,159.0165,47.96065468666758,-2.1969360212252127,-3.426359104283519,0,-0.3,0.7,-0.005043373007867613,-0.005043373007867613,0,-0.0,0,-0.0,1,-0.005043373007867613,0.9889052265739862,1.0689853912044591,0.9846735979361823,1.0769875839164003
2022-06-09,147.08,147.95,142.53,142.64,69472980,144.8605,158.809,42.07143439852248,-2.3897566957822676,-3.219038622583269,0,-0.3,0.7,-0.03595566369289016,-0.03595566369289016,0,-0.0,0,-0.0,1,-0.03595566369289016,0.9533484828231505,1.0689853912044591,0.9846735979361823,1.0382637805476838
2022-06-10,140.28,140.76,137.06,137.13,91566640,144.589,158.4346666666667,37.003405921025944,-2.9531374898564877,-3.1658583960379127,0,-0.3,0.7,-0.038628715647784584,-0.038628715647784584,0,-0.0,0,-0.0,1,-0.038628715647784584,0.9165218553669282,1.0689853912044591,0.9846735979361823,0.9981569842015134
2022-06-13,132.87,135.2,131.44,131.88,122207100,143.82750000000001,157.95566666666667,32.93268561593189,-3.7796821292040192,-3.288623142671134,-1,-0.4,0.7,-0.038284839203675314,-0.038284839203675314,0,-0.0,0,-0.0,0,-0.038284839203675314,0.8814329635075512,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-14,133.13,133.89,131.48,132.76,84784330,143.1885,157.43533333333335,34.23858219348131,-4.3139871072773985,-3.4936959355923873,-1,-0.4,0.7,0.0066727327873823405,0.0066727327873823405,0,0.0,0,0.0,0,0.0,0.8873145301430276,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-15,134.29,137.34,132.16,135.43,91532970,142.498,156.93616666666668,38.17222360962697,-4.470448419360224,-3.689046432345955,-1,-0.4,0.7,0.02011147936125357,0.02011147936125357,0,0.0,0,0.0,0,0.0,0.9051597380029396,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-16,132.08,132.39,129.04,130.06,107961500,141.96,156.29016666666666,33.79388425304792,-4.9704628556717125,-3.9453297170111066,-1,-0.4,0.7,-0.03965148046961531,-0.03965148046961531,0,-0.0,0,-0.0,0,-0.0,0.8692688143296339,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-17,130.065,133.079,129.81,131.56,134520300,141.6705,155.64600000000002,36.00204022577133,-5.1859104869052715,-4.19344587098994,-1,-0.4,0.7,0.011533138551437894,0.011533138551437894,0,0.0,0,0.0,0,0.0,0.8792942120037417,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-21,133.42,137.06,133.32,135.87,81000490,141.5845,155.00933333333333,41.989079271023066,-4.951792129758843,-4.345115122743721,-1,-0.7,0.8,0.03276071754332621,0.03276071754332621,0,0.0,0,0.0,0,0.0,0.9081005213206779,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-22,134.79,137.76,133.91,135.35,73409230,141.1965,154.35316666666668,41.48482913515616,-4.753416868407555,-4.426775471876488,-1,-0.7,0.8,-0.0038271877529992837,-0.0038271877529992837,0,-0.0,0,-0.0,0,-0.0,0.9046250501269871,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-23,136.82,138.59,135.63,138.27,72433770,141.092,153.73099999999997,45.446653856189116,-4.31089018936126,-4.403598415373443,0,-0.7,0.8,0.021573697820465476,0.021573697820465476,0,0.0,0,0.0,0,0.0,0.9241411575992502,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-24,139.9,141.91,139.77,141.66,89116840,141.149,153.10933333333332,49.70420602834899,-3.6446269486343112,-4.251804122025617,0,-0.7,0.8,0.024517248860924212,0.024517248860924212,0,0.0,0,0.0,0,0.0,0.9467985563427336,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-27,142.695,143.49,140.965,141.66,70207910,141.043,152.50750000000002,49.70420602834899,-3.081091623863813,-4.017661622393256,0,-0.3,0.6,0.0,0.0,0,0.0,0,0.0,1,0.0,0.9467985563427336,1.0689853912044591,0.9846735979361823,0.959942704561333
2022-06-28,142.13,143.422,137.325,137.44,67315330,140.433,151.88799999999998,44.67098260061072,-2.9411013651534006,-3.8023495709452853,0,-0.3,0.6,-0.029789637159395754,-0.029789637159395754,0,-0.0,0,-0.0,1,-0.029789637159395754,0.9185937708862438,1.0689853912044591,0.9846735979361823,0.9313463596986419
2022-06-29,137.46,140.67,136.67,139.23,66242410,139.95250000000001,151.3033333333333,47.11718774111879,-2.6551135400651447,-3.5729023647692575,0,-0.3,0.6,0.013023864959254894,0.013023864959254894,0,0.0,0,0.0,1,0.013023864959254894,0.930557412110679,1.0689853912044591,0.9846735979361823,0.9434760889176507
2022-06-30,137.25,138.37,133.7737,136.72,98964470,139.353,150.608,44.16831441881404,-2.6010192208072453,-3.3785257359768552,0,-0.3,0.6,-0.018027723910076787,-0.018027723910076787,0,-0.0,0,-0.0,1,-0.018027723910076787,0.9137815800026722,1.0689853912044591,0.9846735979361823,0.9264673624708842
2022-07-01,136.04,139.04,135.66,138.93,71051550,138.739,150.00583333333333,47.2960032670205,-2.352700090667213,-3.173360606914927,0,-0.3,0.6,0.01616442363955528,0.01616442363955528,0,0.0,0,0.0,1,0.01616442363955528,0.9285523325758576,1.0689853912044591,0.9846735979361823,0.9414431734060851
2022-07-05,137.77,141.61,136.93,141.56,73429640,138.548,149.50133333333332,50.82639584252352,-1.9215360987835197,-2.922995705288646,0,-0.4,0.7,0.018930396602605537,0.018930396602605537,0,0.0,0,0.0,1,0.018930396602605537,0.9461301964977931,1.0689853912044591,0.9846735979361823,0.9592650660574779
2022-07-06,141.355,144.12,141.08,142.92,74064250,138.387,149.01433333333335,52.59476761410515,-1.4533416766662697,-2.6290648995641708,0,-0.4,0.7,0.009607233681830918,0.009607233681830918,0,0.0,0,0.0,1,0.009607233681830918,0.9552198903889839,1.0689853912044591,0.9846735979361823,0.9684809497099091
2022-07-07,143.29,146.55,143.28,146.35,66253710,138.269,148.61866666666668,56.813035065336926,-0.7963421530511425,-2.262520350261565,0,-0.4,0.7,0.023999440246291748,0.023999440246291748,0,0.0,0,0.0,1,0.023999440246291748,0.9781446330704436,1.0689853912044591,0.9846735979361823,0.9917239503921439
2022-07-08,145.265,147.55,145.0,147.04,64547800,138.223,148.30683333333334,57.62982014088688,-0.2174810772495448,-1.853512495659161,0,-0.4,0.7,0.004714724974376416,0.004714724974376416,0,0.0,0,0.0,1,0.004714724974376416,0.9827563160005331,1.0689853912044591,0.9846735979361823,0.9963996560687449
2022-07-11,145.67,146.64,143.78,144.87,63305110,138.3345,147.92700000000002,54.16058465584514,0.06541556136710369,-1.4697268842539082,0,-0.3,0.6,-0.014757889009793135,-0.014757889009793135,0,-0.0,0,-0.0,1,-0.014757889009793135,0.9682529073653241,1.0689853912044591,0.9846735979361823,0.9816949005350863
2022-07-12,145.76,148.45,145.05,145.86,77588760,138.77100000000002,147.518,55.477406771671845,0.365287109441482,-1.1027240855148301,0,-0.3,0.6,0.006833712984054774,0.006833712984054774,0,0.0,0,0.0,1,0.006833712984054774,0.9748696698302353,1.0689853912044591,0.9846735979361823,0.9884035217232533
2022-07-13,142.99,146.45,142.1201,145.49,71185560,139.45149999999998,147.18800000000002,54.843299360838394,0.5665507199334741,-0.7688691244251693,0,-0.3,0.6,-0.002536679007267284,-0.002536679007267284,0,-0.0,0,-0.0,1,-0.002536679007267284,0.9723967384039554,1.0689853912044591,0.9846735979361823,0.9858962592589888
2022-07-14,144.08,148.95,143.25,148.47,78140740,140.23700000000002,146.91133333333335,58.91630828480828,0.9555002641088777,-0.42399524671836,0,-0.3,0.6,0.020482507388823956,0.020482507388823956,0,0.0,0,0.0,1,0.020482507388823956,0.9923138617831827,1.0689853912044591,0.9846735979361823,1.006089886673875
2022-07-15,149.78,150.86,148.2,150.17,76259930,140.974,146.62416666666667,61.07334522669887,1.3849564566781112,-0.062204906039065755,0,-0.3,0.6,0.011450124604297063,0.011450124604297063,0,0.0,0,0.0,1,0.011450124604297063,1.0036759791471714,1.0689853912044591,0.9846735979361823,1.017609741239414
2022-07-18,150.74,151.57,146.7,147.07,81420870,141.8245,146.28816666666665,55.3648730866254,1.4583485567630703,0.24190578652136144,0,-0.1,0.7,-0.020643270959579074,-0.020643270959579074,0,-0.0,0,-0.0,1,-0.020643270959579074,0.9829568239540155,1.0689853912044591,0.9846735979361823,0.9966029476199016
2022-07-19,147.92,151.23,146.91,151.0,82982370,142.79649999999998,146.03116666666665,60.41615589929409,1.812734406610133,0.5560715105391157,0,-0.1,0.7,0.02672196913034619,0.02672196913034619,0,0.0,0,0.0,1,0.02672196913034619,1.009223365860178,1.0689853912044591,0.9846735979361823,1.0232341408214127
2022-07-20,151.12,153.72,150.37,153.04,64823410,143.655,145.88533333333334,62.77133874944384,2.232464238751163,0.8913500561815253,0,-0.1,0.7,0.013509933774834337,0.013509933774834337,0,0.0,0,0.0,1,0.013509933774834337,1.0228579066969643,1.0689853912044591,0.9846735979361823,1.0370579663000594
2022-07-21,154.5,155.57,151.94,155.35,65086640,144.65500000000003,145.75983333333335,65.28977297506694,2.7201447142035136,1.257108987785923,0,-0.1,0.7,0.015094093047569368,0.015094093047569368,0,0.0,0,0.0,1,0.015094093047569368,1.0382970191150902,1.0689853912044591,0.9846735979361823,1.0527114157391155
2022-07-22,155.39,156.28,153.41,154.09,66675410,145.44599999999997,145.71466666666666,62.794500077838535,2.9707189361197095,1.5998309774526802,0,-0.1,0.7,-0.00811071773414862,-0.00811071773414862,0,-0.0,0,-0.0,1,-0.00811071773414862,1.0298756850688398,1.0689853912044591,0.9846735979361823,1.0441731705905395
2022-07-25,154.01,155.04,152.28,152.95,53623950,146.0105,145.65433333333334,60.54007986243203,3.0422432531637753,1.8883134325948994,1,0.1,0.6,-0.007398273736128336,-0.007398273736128336,1,-0.0,1,-0.0,1,-0.007398273736128336,1.0222563828365179,1.0689853912044591,0.9846735979361823,1.0364480916465897
2022-07-26,152.265,153.085,150.8,151.6,55138690,146.5075,145.4536666666667,57.88958305774381,2.9559190770226564,2.101834561480451,1,0.1,0.6,-0.008826413860738791,-0.008826413860738791,1,-0.008826413860738791,1,-0.008826413860738791,1,-0.008826413860738791,1.013233524929821,1.0595500837306049,0.9759824612430548,1.027299971844544
2022-07-27,152.58,157.33,152.16,156.79,78620690,147.475,145.4393333333333,64.35127903584686,3.2686175820172423,2.3351911655878093,1,0.1,0.6,0.03423482849604231,0.03423482849604231,1,0.03423482849604231,1,0.03423482849604231,1,0.03423482849604231,1.0479214008822337,1.0958235991300893,1.009395053418856,1.062469410194631
2022-07-28,156.98,157.64,154.41,157.35,81378730,148.381,145.42916666666667,64.97577673751337,3.52103244966807,2.5723594224038617,1,0.1,0.6,0.0035716563556349445,0.0035716563556349445,1,0.0035716563556349445,1,0.0035716563556349445,1,0.0035716563556349445,1.0516642160139007,1.099737504452577,1.013000265676746,1.0662641858162205
2022-07-29,161.24,163.63,159.5,162.51,101786900,149.6705,145.47966666666667,70.16252650480487,4.090291591563556,2.875945856235801,1,0.1,0.6,0.032793136320305116,0.032793136320305116,1,0.032793136320305116,1,0.032793136320305116,1,0.032793136320305116,1.0861515840128313,1.1358013463526426,1.046219721481589,1.101230332615151
2022-08-01,161.01,163.59,160.89,161.51,67829380,150.7995,145.4045,68.05900309943624,4.409907254398291,3.1827381358682993,1,0.6,0.4,-0.006153467478924424,-0.006153467478924424,1,-0.006153467478924424,1,-0.006153467478924424,1,-0.006153467478924424,1.0794679855634262,1.1288122297053431,1.0397818424496426,1.0944539475765984
2022-08-02,160.1,162.41,159.63,160.01,59907030,151.722,145.45850000000002,64.9151369372509,4.490404913264285,3.4442714913474965,1,0.6,0.4,-0.009287350628444102,-0.009287350628444102,1,-0.009287350628444102,1,-0.009287350628444102,1,-0.009287350628444102,1.0694425878893183,1.1183285547343937,1.030125023901723,1.0842893700187697
2022-08-03,160.84,166.59,160.75,166.13,82507490,152.8825,145.60600000000002,70.83470123322678,4.990505302253155,3.7535182535286284,1,0.6,0.4,0.03824760952440465,0.03824760952440465,1,0.03824760952440465,1,0.03824760952440465,1,0.03824760952440465,1.1103462103996777,1.1611019486158667,1.0695248435772342,1.1257608464547102
2022-08-04,166.005,167.19,164.43,165.81,55474140,153.85549999999998,145.83516666666665,70.16805925046394,5.29992292550935,4.062799187924773,1,0.6,0.4,-0.0019262023716366539,-0.0019262023716366539,1,-0.0019262023716366539,1,-0.0019262023716366539,1,-0.0019262023716366539,1.1082074588958681,1.1588654312887308,1.0674647222870115,1.1235924032423734
2022-08-05,163.21,165.85,163.0,165.35,56696990,154.77100000000002,146.01583333333332,69.16043903422892,5.445251001558944,4.339289550651607,1,0.6,0.4,-0.0027742596948314713,-0.0027742596948314713,1,-0.0027742596948314713,1,-0.0027742596948314713,1,-0.0027742596948314713,1.1051330036091418,1.1556504376309729,1.0645032979323161,1.1204752661246393
2022-08-08,166.37,167.81,164.2,164.87,60362340,155.77100000000002,146.322,68.06211388022633,5.458767289044431,4.563185098330172,1,0.2,0.5,-0.002902933172059252,-0.002902933172059252,1,-0.002902933172059252,1,-0.002902933172059252,1,-0.002902933172059252,1.1019248763534273,1.152295661640269,1.061413115996982,1.1172226013061342
2022-08-09,164.02,165.82,163.25,164.92,63135500,156.724,146.69466666666668,68.11891014800251,5.411137402726297,4.732775559209397,1,0.2,0.5,0.0003032692424334016,0.0003032692424334016,1,0.0003032692424334016,1,0.0003032692424334016,1,0.0003032692424334016,1.1022590562758976,1.152645117472634,1.0617350099485792,1.1175614205580617
2022-08-10,167.68,169.34,166.9,169.24,70170540,157.9115,147.0635,72.645228957336,5.656770541334879,4.917574555634493,1,0.2,0.5,0.026194518554450763,0.026194518554450763,1,0.026194518554450763,1,0.026194518554450763,1,0.026194518554450763,1.131132201577328,1.182838101388968,1.0895466473665871,1.1468354039246083
2022-08-11,170.06,170.99,168.19,168.49,57149160,158.9125,147.446,70.76676223142002,5.724924475671116,5.079044539641818,1,0.2,0.5,-0.004431576459465902,-0.004431576459465902,1,-0.004431576459465902,1,-0.004431576459465902,1,-0.004431576459465902,1.126119502740274,1.1775962639034931,1.0847182380926275,1.1417531151456939
2022-08-12,169.82,172.17,169.4,172.1,68039380,160.009,147.82700000000003,74.22198816273448,6.001057336183294,5.263447098950113,1,0.2,0.5,0.021425603893405976,0.021425603893405976,1,0.021425603893405976,1,0.021425603893405976,1,0.021425603893405976,1.1502472931426264,1.2028269750002443,1.1079589813979533,1.166215865134868
2022-08-15,171.52,173.39,171.345,173.19,54091690,161.315,148.3665,75.17604550335486,6.235964194576809,5.457950518075453,1,0.3,0.4,0.006333527019174889,0.006333527019174889,1,0.006333527019174889,1,0.006333527019174889,1,0.006333527019174889,1.157532415452478,1.2104451121458006,1.1149762695427747,1.17360212482689
2022-08-16,172.78,173.71,171.6618,173.03,56377050,162.41649999999998,148.96116666666666,74.73877598141243,6.336179377710437,5.633596290002449,1,0.3,0.4,-0.0009238408684103527,-0.0009238408684103527,1,-0.0009238408684103527,1,-0.0009238408684103527,1,-0.0009238408684103527,1.1564630397005733,1.2093268534822328,1.1139462088976635,1.1725179032207216
2022-08-17,172.77,176.15,172.57,174.55,79542040,163.49200000000002,149.57716666666664,76.15759832755172,6.463741935690223,5.799625419140004,1,0.3,0.4,0.008784603825926274,0.008784603825926274,1,0.008784603825926274,1,0.008784603825926274,1,0.008784603825926274,1.1666221093436693,1.2199503107861283,1.123731785026222,1.1828180084793214
2022-08-18,173.75,174.9,173.12,174.15,62290080,164.432,150.0945,74.9643536192773,6.458114402076802,5.931323215727364,1,0.3,0.4,-0.0022916069894013402,-0.0022916069894013402,1,-0.0022916069894013402,1,-0.0022916069894013402,1,-0.0022916069894013402,1.1639486699639072,1.2171546641272084,1.1211566334134435,1.1801074544639003
2022-08-19,173.03,173.74,171.3101,171.52,70346300,165.3035,150.61383333333333,67.47817715907783,6.170308050646611,5.979120182711213,1,0.3,0.4,-0.01510192362905538,-0.01510192362905538,1,-0.01510192362905538,1,-0.01510192362905538,1,-0.01510192362905538,1.1463708060419717,1.1987732873448107,1.1042250115594248,1.1622855618125076
2022-08-22,169.69,169.86,167.135,167.57,69026810,166.03449999999998,151.06466666666668,58.09462555764189,5.559402128008713,5.895176571770714,0,-0.2,0.6,-0.023029384328358327,-0.023029384328358327,0,-0.023029384328358327,0,-0.023029384328358327,1,-0.023029384328358327,1.1199705921668213,1.1711662765879776,1.078795389383237,1.1355188409102255
2022-08-23,167.08,168.71,166.65,167.23,54147080,166.81599999999997,151.4555,57.35528614183765,4.990294614511697,5.714200180318911,0,-0.2,0.6,-0.002029002804798008,-0.002029002804798008,0,-0.0,0,-0.0,1,-0.002029002804798008,1.1176981686940235,1.1711662765879776,1.078795389383237,1.1332148699971176
2022-08-24,167.32,168.11,166.245,167.53,53841520,167.353,151.75366666666665,57.86482780152801,4.511474829127906,5.47365511008071,0,-0.2,0.6,0.0017939364946482073,0.0017939364946482073,0,0.0,0,0.0,1,0.0017939364946482073,1.1197032482288451,1.1711662765879776,1.078795389383237,1.1352477855086835
2022-08-25,168.78,170.14,168.35,170.03,51218210,167.987,152.10683333333333,61.94543415589966,4.284348503495266,5.235793788763621,0,-0.2,0.6,0.014922700411866607,0.014922700411866607,0,0.0,0,0.0,1,0.014922700411866607,1.136412244352358,1.1711662765879776,1.078795389383237,1.1521887481050646
2022-08-26,170.57,171.05,163.56,163.62,78960980,168.0425,152.35533333333333,48.87548940490748,3.546237011862871,4.8978824333834705,0,-0.2,0.6,-0.037699229547726865,-0.037699229547726865,0,-0.0,0,-0.0,1,-0.037699229547726865,1.093570378291671,1.1711662765879776,1.078795389383237,1.1087521200079438
2022-08-29,161.145,162.9,159.82,161.38,73313950,168.036,152.52483333333333,45.28009566025505,2.74884211657411,4.468074370021599,0,-0.6,0.7,-0.01369025791468037,-0.01369025791468037,0,-0.0,0,-0.0,1,-0.01369025791468037,1.0785991177650034,1.1711662765879776,1.078795389383237,1.0935730175215863
2022-08-30,162.13,162.56,157.72,158.91,77906200,167.981,152.75033333333334,41.642412731958835,1.8957396531247923,3.953607426642238,0,-0.6,0.7,-0.015305490147477951,-0.015305490147477951,0,-0.0,0,-0.0,1,-0.015305490147477951,1.0620906295949728,1.1711662765879776,1.078795389383237,1.076835346476362
2022-08-31,160.305,160.58,157.14,157.22,87991090,167.5355,152.935,39.315117301778024,1.0709358466830565,3.377073110650402,0,-0.6,0.7,-0.010634950600969084,-0.010634950600969084,0,-0.0,0,-0.0,1,-0.010634950600969084,1.0507953482154782,1.1711662765879776,1.078795389383237,1.0653832557612084
2022-09-01,156.64,158.42,154.67,157.96,74229900,167.143,153.08916666666667,40.87333703384328,0.4715489801354238,2.7959682845474063,0,-0.6,0.7,0.004706780307848879,0.004706780307848879,0,0.0,0,0.0,1,0.004706780307848879,1.055741211068038,1.1711662765879776,1.078795389383237,1.0703977806897371
2022-09-02,159.75,160.362,154.965,155.81,76957770,166.666,153.21999999999997,37.8337214113414,-0.1749398637994375,2.201786654878038,0,-0.6,0.7,-0.01361104076981523,-0.01361104076981523,0,-0.0,0,-0.0,1,-0.01361104076981523,1.0413714744018168,1.1711662765879776,1.078795389383237,1.0558285528568494
2022-09-06,156.47,157.09,153.69,154.53,73714840,166.149,153.41816666666668,36.111911353806704,-0.781562862736422,1.6051167513551459,0,-0.4,0.7,-0.008215133816828146,-0.008215133816828146,0,-0.0,0,-0.0,1,-0.008215133816828146,1.0328164683865781,1.1711662765879776,1.078795389383237,1.0471547800075023
2022-09-07,154.825,156.67,153.61,155.96,87449570,165.701,153.73199999999997,39.428454016975415,-1.1338565187384972,1.0573220973364172,0,-0.4,0.7,0.009253866563126989,0.009253866563126989,0,0.0,0,0.0,1,0.009253866563126989,1.0423740141692277,1.1711662765879776,1.078795389383237,1.0568450106126324
2022-09-08,154.64,156.36,152.68,154.46,84923850,164.96200000000002,154.10833333333332,37.24438477593819,-1.5166067447374019,0.5425363289216534,0,-0.4,0.7,-0.009617850730956667,-0.009617850730956667,0,-0.0,0,-0.0,1,-0.009617850730956667,1.0323486164951199,1.1711662765879776,1.078795389383237,1.0466804330548038
2022-09-09,155.47,157.82,154.75,157.37,68081010,164.406,154.51850000000002,43.75372314012394,-1.5670622580443876,0.12061661152844516,0,-0.4,0.7,0.01883982908196291,0.01883982908196291,0,0.0,0,0.0,1,0.01883982908196291,1.0517978879828889,1.1711662765879776,1.078795389383237,1.0663997135169914
2022-09-12,159.59,164.26,159.3,163.43,104956000,163.9725,154.98516666666666,54.36854859058247,-1.1053158680935269,-0.12456988439594927,0,-0.2,0.6,0.038507974836372805,0.038507974836372805,0,0.0,0,0.0,1,0.038507974836372805,1.092300494586284,1.1711662765879776,1.078795389383237,1.1074646068506189
2022-09-13,159.9,160.54,153.37,153.84,122656600,163.005,155.3815,41.13765273648162,-1.4959668062449225,-0.3988492687657439,0,-0.2,0.6,-0.058679556996879434,-0.058679556996879434,0,-0.0,0,-0.0,1,-0.058679556996879434,1.0282047854564886,1.1711662765879776,1.078795389383237,1.0424790743309014
